model,seed,metric,metric_group,target_condition,n_source,n_source_clusters,n_target,source_bootstrap_unit,target_bootstrap_unit,n_boot_requested,n_boot_valid,source_performance,source_ci_low,source_ci_high,target_performance,target_ci_low,target_ci_high,degradation,degradation_ci_low,degradation_ci_high,tau,epsilon,tac_decision,etc_decision,joint_region,source_file,target_file
VGG16,3368960919,precision,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.589622641509434,0.5023474178403756,0.6708333333333333,0.8870967741935484,0.8,0.9607843137254902,-0.2974741326841144,-0.41217320781959826,-0.1810324302134647,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,precision,Primary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.5245901639344263,0.4449760765550239,0.6018968849215478,0.8461538461538461,0.7605633802816901,0.922077922077922,-0.3215636822194199,-0.4322847429726042,-0.20830312183225047,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6143497757847534,0.5284514496088357,0.6923076923076923,0.94,0.8653846153846154,1.0,-0.3256502242152466,-0.42898607137277345,-0.2192751594602627,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6336633663366337,0.5489081661092531,0.7136150234741784,1.0,1.0,1.0,-0.36633663366336633,-0.4510918338907469,-0.2863849765258216,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6206896551724138,0.5357100541638457,0.6995073891625616,0.9444444444444444,0.8771929824561403,1.0,-0.3237547892720306,-0.4274486246935669,-0.22049564980201403,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.62,0.5313971920289855,0.7019230769230769,0.9772727272727273,0.9230769230769231,1.0,-0.3572727272727273,-0.4549763033175356,-0.25942101115673344,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6157407407407407,0.5306122448979592,0.6938797501759324,0.9272727272727272,0.8518518518518519,0.9830508474576272,-0.31153198653198655,-0.41704140195258765,-0.20443003191356454,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5431034482758621,0.46016810208596715,0.622958444529165,0.94,0.8653846153846154,1.0,-0.39689655172413785,-0.5000090843023256,-0.2920772415202806,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5622317596566524,0.47926223806625506,0.6425348452634067,0.9583333333333334,0.8936170212765957,1.0,-0.396101573676681,-0.49200085784313724,-0.2939461312198457,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5635593220338984,0.4799959677419355,0.6444466145833333,0.9038461538461539,0.8181818181818182,0.9791666666666666,-0.3402868318122555,-0.45159762735151127,-0.22189441956081876,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5565217391304348,0.4736788399570354,0.6374057206289346,0.9130434782608695,0.825,0.9803921568627451,-0.3565217391304347,-0.4708091037619867,-0.24155152748902753,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5428571428571428,0.4609650129270121,0.622711038961039,0.9777777777777777,0.926829268292683,1.0,-0.43492063492063493,-0.5244768439108062,-0.34158275810324135,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6116504854368932,0.5255060895325872,0.6931231962481963,0.875,0.7755102040816326,0.9591836734693877,-0.26334951456310685,-0.38769596597912886,-0.13615358148368273,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5963302752293578,0.5093436310141918,0.6781623420962786,0.9122807017543859,0.8305084745762712,0.9814814814814815,-0.31595042652502814,-0.42665583174440574,-0.20185140882509303,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5898617511520737,0.5073855929178268,0.6699041082787317,0.9,0.8095238095238095,0.9782608695652174,-0.3101382488479263,-0.42542217214016087,-0.19255446375024027,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6051282051282051,0.5182887337293062,0.6887755102040817,0.88,0.7843137254901961,0.9615384615384616,-0.2748717948717949,-0.3967153325398006,-0.1494524664874776,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5541125541125541,0.4683528866934239,0.6367521367521367,0.9137931034482759,0.8360655737704918,0.9811320754716981,-0.3596805493357218,-0.46974337993995247,-0.24780054040096647,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6302083333333334,0.5404040404040404,0.7142857142857143,0.9193548387096774,0.8448275862068966,0.9827586206896551,-0.289146505376344,-0.39897492135241674,-0.17794411888312126,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6358695652173914,0.5459770114942529,0.7217037887196044,0.921875,0.85,0.9838709677419355,-0.28600543478260865,-0.3951600532775859,-0.17580942996994364,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5963302752293578,0.5124378109452736,0.6785714285714286,0.9117647058823529,0.8382352941176471,0.971830985915493,-0.31543443065299515,-0.41968960473297195,-0.2085240291499057,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5882352941176471,0.5,0.6723460741856523,0.9365079365079365,0.8688524590163934,0.9850746268656716,-0.34827264239028943,-0.4517207460809535,-0.24239833916316236,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.6208791208791209,0.5290276054590571,0.7065868263473054,0.9322033898305084,0.8620689655172413,0.984375,-0.31132426895138754,-0.41851508032915335,-0.20194406084111977,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5892857142857143,0.5048065476190476,0.6652546805191121,0.896551724137931,0.8113207547169812,0.9661016949152542,-0.30726600985221675,-0.41702859669510467,-0.19435828021139817,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.588495575221239,0.5069124423963134,0.6682926829268293,0.9583333333333334,0.8947368421052632,1.0,-0.3698377581120944,-0.4657747634310134,-0.27083333333333337,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5700934579439252,0.4840182648401826,0.6531813692741162,0.9772727272727273,0.9230769230769231,1.0,-0.4071792693288021,-0.5021110745794289,-0.31017235893733397,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.589622641509434,0.5054945054945055,0.6721382136800451,0.9555555555555556,0.8863636363636364,1.0,-0.3659329140461216,-0.4664763113367174,-0.26041248885918006,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,precision,Primary,BOSQUE light,990,747,105,lesion,image_or_lesion,10000,10000,0.5245901639344263,0.4454130792213991,0.6056338028169014,0.9107142857142857,0.8275862068965517,0.9814814814814815,-0.38612412177985944,-0.490696831624251,-0.2745442739079103,0.8,0.05,adequate,transported,adequate and transported,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6143497757847534,0.5310998026653692,0.6930296071917138,0.7058823529411765,0.47368421052631576,0.9166666666666666,-0.09153257715642316,-0.3140075391858871,0.1497753456221197,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6336633663366337,0.5488357912648895,0.7136573016250205,0.8125,0.6,1.0,-0.17883663366336633,-0.37447394503244663,0.04678231843519194,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6206896551724138,0.5357094067135051,0.7004608294930875,0.7058823529411765,0.4666666666666667,0.9166666666666666,-0.0851926977687627,-0.3070695080091533,0.16126165074804222,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.62,0.5336538461538461,0.7055837563451777,0.7857142857142857,0.5454545454545454,1.0,-0.1657142857142857,-0.38466538789428806,0.08868722130000313,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
ResNet50,4236551057,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6157407407407407,0.5340290445618441,0.6933962264150944,0.75,0.5,0.9411764705882353,-0.1342592592592593,-0.3525592360359576,0.10944447012215248,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed4236551057_20260723T064245Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed4236551057_20260723T064245Z.csv
DenseNet121,347535239,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5431034482758621,0.4605247858017136,0.6239316239316239,0.9166666666666666,0.7272727272727273,1.0,-0.37356321839080453,-0.5225276412776413,-0.1693542880696764,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed347535239_20260723T064346Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed347535239_20260723T064346Z.csv
DenseNet121,780568470,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5622317596566524,0.47950679317314165,0.6419765095835134,0.7857142857142857,0.5384615384615384,1.0,-0.2234825260576333,-0.4375,0.03202046332046305,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed780568470_20260723T064518Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed780568470_20260723T064518Z.csv
DenseNet121,1431725881,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5635593220338984,0.4814771547248183,0.6442731664470794,0.6666666666666666,0.4166666666666667,0.9,-0.10310734463276827,-0.3509920556638974,0.16450603332337102,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed1431725881_20260723T064409Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed1431725881_20260723T064409Z.csv
DenseNet121,3368960919,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5565217391304348,0.475,0.6380090497737556,0.8333333333333334,0.6,1.0,-0.2768115942028986,-0.48223648850403106,-0.02352689075630258,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed3368960919_20260723T064432Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed3368960919_20260723T064432Z.csv
DenseNet121,4236551057,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5428571428571428,0.4624941037735849,0.6245063074523344,0.8181818181818182,0.5555555555555556,1.0,-0.2753246753246754,-0.4950596309630963,0.0017673651264877885,0.8,0.05,inconclusive,transported,inconclusive,outputs/predictions/ham10000_internal_test_predictions_densenet121_seed4236551057_20260723T064455Z.csv,outputs/predictions/bosque_public_predictions_densenet121_seed4236551057_20260723T064455Z.csv
MobileNetV2,347535239,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6116504854368932,0.5228426395939086,0.6919642857142857,0.7647058823529411,0.5454545454545454,0.9444444444444444,-0.15305539691604797,-0.360716575091575,0.08351180877736225,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed347535239_20260723T064646Z.csv
MobileNetV2,780568470,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5963302752293578,0.5117343596462496,0.6777251184834123,0.5217391304347826,0.3157894736842105,0.7272727272727273,0.07459114479457518,-0.14910707107150972,0.29984141826557015,0.8,0.05,not adequate,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed780568470_20260723T064721Z.csv
MobileNetV2,1431725881,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5898617511520737,0.5074608484670246,0.6701044421654881,0.65,0.42857142857142855,0.8571428571428571,-0.06013824884792629,-0.2804828588858869,0.17718577295783167,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed1431725881_20260723T064654Z.csv
MobileNetV2,3368960919,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6051282051282051,0.5168492509363296,0.6854012841091491,0.5909090909090909,0.38461538461538464,0.8,0.014219114219114148,-0.2138588053940318,0.2358988049834731,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed3368960919_20260723T064703Z.csv
MobileNetV2,4236551057,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5541125541125541,0.4694835680751174,0.6352984642132714,0.6842105263157895,0.4666666666666667,0.8888888888888888,-0.13009797220323538,-0.35238095238095235,0.10177035090648649,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv,outputs/predictions/bosque_public_predictions_mobilenetv2_seed4236551057_20260723T064712Z.csv
EfficientNetV2B0,347535239,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6302083333333334,0.5414841836191288,0.712822966507177,0.7222222222222222,0.5,0.9230769230769231,-0.09201388888888884,-0.3108335017175187,0.14598383290565012,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed347535239_20260723T064536Z.csv
EfficientNetV2B0,780568470,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6358695652173914,0.5448999905947267,0.7215207853855005,0.6666666666666666,0.47619047619047616,0.8518518518518519,-0.030797101449275277,-0.24154781075070939,0.17965255865002042,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed780568470_20260723T064636Z.csv
EfficientNetV2B0,1431725881,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5963302752293578,0.5136605812220566,0.6787330316742082,0.6521739130434783,0.45443181818181827,0.8421052631578947,-0.055843637814120495,-0.26671902359524413,0.15635590673020497,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed1431725881_20260723T064551Z.csv
EfficientNetV2B0,3368960919,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5882352941176471,0.5,0.6732698144186278,0.7,0.5,0.8947368421052632,-0.11176470588235288,-0.3226637714977098,0.11538996195493119,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed3368960919_20260723T064606Z.csv
EfficientNetV2B0,4236551057,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.6208791208791209,0.5277777777777778,0.7068062827225131,0.6190476190476191,0.4090909090909091,0.8235294117647058,0.001831501831501825,-0.2260905203136137,0.23020893895348837,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv,outputs/predictions/bosque_public_predictions_efficientnetv2b0_seed4236551057_20260723T064621Z.csv
VGG16,347535239,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5892857142857143,0.5064350518824361,0.6681222707423581,0.6521739130434783,0.4444444444444444,0.8421052631578947,-0.06288819875776397,-0.26980418719211824,0.1558047046062768,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed347535239_20260723T064731Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed347535239_20260723T064731Z.csv
VGG16,780568470,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.588495575221239,0.5052069909793815,0.6700520697053745,0.75,0.5294117647058824,0.9411764705882353,-0.16150442477876104,-0.38574088777979426,0.07897847439598425,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed780568470_20260723T064823Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed780568470_20260723T064823Z.csv
VGG16,1431725881,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5700934579439252,0.4823529411764706,0.651961324177248,0.6470588235294118,0.4117647058823529,0.8666666666666667,-0.07696536558548661,-0.3149130369026013,0.17437038026538418,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed1431725881_20260723T064744Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed1431725881_20260723T064744Z.csv
VGG16,3368960919,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.589622641509434,0.5047619047619047,0.6724890829694323,0.7058823529411765,0.47058823529411764,0.9166666666666666,-0.11625971143174252,-0.34167285478547854,0.13426572194021427,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed3368960919_20260723T064757Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed3368960919_20260723T064757Z.csv
VGG16,4236551057,precision,Primary,BOSQUE dark,990,747,46,lesion,image_or_lesion,10000,10000,0.5245901639344263,0.4434718904284122,0.6043478260869565,0.6818181818181818,0.47368421052631576,0.8666666666666667,-0.1572280178837555,-0.36562589323748906,0.06310389054062819,0.8,0.05,inconclusive,inconclusive,inconclusive,outputs/predictions/ham10000_internal_test_predictions_vgg16_seed4236551057_20260723T064811Z.csv,outputs/predictions/bosque_public_predictions_vgg16_seed4236551057_20260723T064811Z.csv
ResNet50,347535239,accuracy,Secondary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.8626262626262626,0.8371853523361061,0.8870011658031088,0.6887417218543046,0.609271523178808,0.7615894039735099,0.17388454077195803,0.09669144386412826,0.2523617516609321,0.8,0.05,not adequate,not transported,not adequate and not transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed347535239_20260723T064052Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed347535239_20260723T064052Z.csv
ResNet50,780568470,accuracy,Secondary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.8656565656565657,0.8395666560064199,0.8900103477118917,0.7152317880794702,0.6423841059602649,0.7880794701986755,0.1504247775770955,0.07472933732232241,0.2268697512047304,0.8,0.05,not adequate,not transported,not adequate and not transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed780568470_20260723T064323Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed780568470_20260723T064323Z.csv
ResNet50,1431725881,accuracy,Secondary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.8606060606060606,0.8345250255362615,0.8855118249573218,0.7152317880794702,0.6423841059602649,0.7880794701986755,0.1453742725265904,0.07065341909546206,0.22254438450480746,0.8,0.05,not adequate,not transported,not adequate and not transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed1431725881_20260723T064130Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed1431725881_20260723T064130Z.csv
ResNet50,3368960919,accuracy,Secondary,BOSQUE overall,990,747,151,lesion,image_or_lesion,10000,10000,0.8595959595959596,0.8321390171683003,0.8856576681641216,0.6821192052980133,0.609271523178808,0.7549668874172185,0.1774767542979463,0.10095137822579073,0.2558995282416966,0.8,0.05,not adequate,not transported,not adequate and not transported,outputs/predictions/ham10000_internal_test_predictions_resnet50_seed3368960919_20260723T064208Z.csv,outputs/predictions/bosque_public_predictions_resnet50_seed3368960919_20260723T064208Z.csv
